Time,Height0,Year,MHeight1,MHeight2,FitCoefficients,lati,longi,MHeight3
2021-07-03 05:24:25.394358016,1.32,,,,,,,
2021-07-04 06:36:44.791012608,1.47,,,,,,,
2021-07-05 03:16:02.463905024,1.62,,,,,,,
2021-07-06 04:58:13.807157760,2.94,,,,,,,
2021-07-07 02:55:34.370070784,1.98,,,,,,,
2021-07-08 02:32:30.814907904,1.48,,,,,,,
2021-07-09 02:38:47.300993536,1.09,,,,,,,
2021-07-10 05:30:31.908878080,1.09,,,,,,,
2021-07-11 02:53:09.030663424,0.95,,,,,,,
2021-07-12 01:14:09.523817984,1.48,,,,,,,
2021-07-13 03:22:53.720318976,2.07,,,,,,,
2021-07-14 05:34:46.325665536,1.51,,,,,,,
2021-07-15 03:43:39.686697984,1.12,,,,,,,
2021-07-16 01:16:18.674368768,1.38,,,,,,,
2021-07-17 01:41:14.797876992,1.27,,,,,,,
2021-07-18 05:02:15.042359040,1.05,,,,,,,
2021-07-19 03:23:02.889627904,0.92,,,,,,,
2021-07-20 02:39:48.746000896,0.77,,,,,,,
2021-07-21 01:14:57.739574784,0.68,,,,,,,
2021-07-22 02:26:58.566377472,0.75,,,,,,,
2021-07-23 04:14:55.581801216,1.05,,,,,,,
2021-07-24 02:58:00.704646656,1.21,,,,,,,
2021-07-25 04:55:21.292902144,0.95,,,,,,,
2021-07-26 00:40:11.898324224,0.86,,,,,,,
2021-07-27 04:12:36.028907008,1.08,,,,,,,
2021-07-28 03:06:27.964041216,1.34,,,,,,,
2021-07-29 03:09:17.247192576,1.61,,,,,,,
2021-07-30 01:05:18.053866496,1.93,,,,,,,
2021-07-31 01:25:31.872506880,1.75,,,,,,,
2021-08-01 00:58:53.388387328,1.23,,,,,,,
2021-08-02 03:13:26.768628736,0.96,,,,,,,
2021-08-03 02:46:03.217580544,0.91,,,,,,,
2021-08-03 23:18:15.262179328,1.29,,,,,,,
2021-08-04 22:33:07.558833664,1.27,,,,,,,
2021-08-06 03:37:49.020707584,3.27,,,,,,,
2021-08-07 03:53:44.614260224,2.37,,,,,,,
2021-08-08 00:17:24.716158208,2.37,,,,,,,
2021-08-08 23:18:36.147608064,1.77,,,,,,,
2021-08-10 01:42:42.887810048,1.09,,,,,,,
2021-08-11 02:35:11.341821184,1.02,,,,,,,
2021-08-12 00:12:25.333629952,1.33,,,,,,,
2021-08-12 23:49:45.540036096,2.62,,,,,,,
2021-08-14 04:25:02.274331904,1.81,,,,,,,
2021-08-15 00:14:54.726288384,1.47,,,,,,,
2021-08-15 23:22:22.859696640,1.98,,,,,,,
2021-08-17 03:34:20.445098240,1.34,,,,,,,
2021-08-18 00:00:00.187429376,1.13,,,,,,,
2021-08-19 00:51:27.150635520,1.06,,,,,,,
2021-08-19 23:48:19.656205056,0.97,,,,,,,
2021-08-21 03:21:08.166123264,1.13,,,,,,,
2021-08-21 23:35:05.310149632,1.13,,,,,,,
2021-08-23 01:11:16.553250816,1.17,,,,,,,
2021-08-23 22:18:09.181049600,1.05,,,,,,,
2021-08-25 00:23:46.784666880,1.51,,,,,,,
2021-08-26 00:11:19.360759808,1.29,,,,,,,
2021-08-27 00:10:02.476998912,1.2,,,,,,,
2021-08-27 20:12:41.810561792,0.95,,,,,,,
2021-08-28 23:08:35.975464448,1.09,,,,,,,
2021-08-30 02:06:23.169142528,1.11,,,,,,,
2021-08-30 23:52:09.945626112,1.29,,,,,,,
2021-08-31 20:52:59.679548672,1.35,,,,,,,
2021-09-02 00:39:15.061677568,1.52,,,,,,,
2021-09-03 03:03:49.205800192,1.18,,,,,,,
2021-09-03 21:43:16.054224128,1.04,,,,,,,
2021-09-04 22:31:50.931614976,0.83,,,,,,,
2021-09-05 23:56:58.932033792,0.7,,,,,,,
2021-09-06 22:18:42.060000256,1.2,,,,,,,
2021-09-07 21:16:27.725976832,1.06,,,,,,,
2021-09-09 00:00:37.048103168,1.07,,,,,,,
2021-09-09 22:25:44.736827136,1.31,,,,,,,
2021-09-10 21:17:54.885851392,1.23,,,,,,,
2021-09-11 22:04:05.285371136,1.04,,,,,,,
2021-09-13 05:17:38.429649152,1.17,,,,,,,
2021-09-13 20:32:51.064740608,1.44,,,,,,,
2021-09-15 00:16:22.307116544,1.93,,,,,,,
2021-09-16 01:20:36.256036096,2.03,,,,,,,
2021-09-17 04:22:59.858689536,1.66,,,,,,,
2021-09-17 22:16:03.669814528,1.7,,,,,,,
2021-09-19 02:27:30.021650176,2.17,,,,,,,
2021-09-20 00:22:29.859151104,1.93,,,,,,,
2021-09-21 00:05:20.615812352,2.2,,,,,,,
2021-09-22 00:22:39.553908736,1.54,,,,,,,
2021-09-23 06:29:36.719766016,1.66,,,,,,,
2021-09-23 22:13:39.374053120,1.77,,,,,,,
2021-09-24 23:31:13.084926720,2.13,,,,,,,
2021-09-26 03:27:53.870192384,1.5,,,,,,,
2021-09-27 04:29:38.413332992,2.51,,,,,,,
2021-09-27 23:08:57.707237888,2.93,,,,,,,
2021-09-29 01:38:13.091317760,2.65,,,,,,,
2021-09-30 01:35:08.038408704,2.28,,,,,,,
2021-09-30 22:46:27.091616768,2.43,,,,,,,
2021-10-01 23:54:26.719752704,2.69,,,,,,,
2021-10-03 05:18:12.204825856,2.95,,,,,,,
2021-10-03 23:42:02.204619520,2.77,,,,,,,
2021-10-04 21:22:09.237243392,3.08,,,,,,,
2021-10-06 04:38:16.023132928,2.05,,,,,,,
2021-10-07 02:06:05.472539648,2.0,,,,,,,
2021-10-07 23:45:15.835844096,2.77,,,,,,,
2021-10-08 21:59:48.299433728,2.29,,,,,,,
2021-10-10 03:17:39.030673152,1.43,,,,,,,
2021-10-10 23:11:06.354390528,1.43,,,,,,,
2021-10-12 02:30:13.393938688,1.81,,,,,,,
2021-10-12 23:45:05.691414272,1.24,,,,,,,
2021-10-14 00:29:13.889446144,1.51,,,,,,,
2021-10-14 23:04:28.676188160,1.28,,,,,,,
2021-10-16 04:44:50.807269120,1.06,,,,,,,
2021-10-16 22:22:36.963381248,1.17,,,,,,,
2021-10-17 22:10:26.428489472,1.41,,,,,,,
2021-10-18 23:37:40.444154368,1.7,,,,,,,
2021-10-20 01:58:39.363118592,2.5,,,,,,,
2021-10-20 19:53:17.540752640,3.39,,,,,,,
2021-10-21 23:14:24.273306112,2.89,,,,,,,
2021-10-23 01:00:27.477521920,1.64,,,,,,,
2021-10-23 23:02:02.167931136,2.03,,,,,,,
2021-10-24 23:12:15.856785408,2.49,,,,,,,
2021-10-26 05:39:37.679618048,2.75,,,,,,,
2021-10-27 02:51:25.719801088,2.88,,,,,,,
2021-10-28 01:33:10.696864512,3.48,,,,,,,
2021-10-29 03:07:50.960055808,2.88,,,,,,,
2021-10-30 05:51:52.785116416,2.62,,,,,,,
2021-10-31 06:06:36.703610112,2.98,,,,,,,
2021-10-31 20:58:25.376623872,3.54,,,,,,,
2021-11-02 03:46:47.268589568,3.05,,,,,,,
2021-11-03 05:29:08.663814400,2.51,,,,,,,
2021-11-04 04:07:07.939227136,2.6,,,,,,,
2021-11-04 23:56:14.005946368,1.7,,,,,,,
2021-11-06 03:34:51.450652672,1.25,,,,,,,
2021-11-07 01:44:29.014825984,2.54,,,,,,,
2021-11-08 05:29:09.194833408,1.78,,,,,,,
2021-11-09 02:01:31.504881152,2.11,,,,,,,
2021-11-10 02:40:36.360946176,2.67,,,,,,,
2021-11-10 21:55:53.104796160,2.05,,,,,,,
2021-11-12 04:10:24.426834688,2.09,,,,,,,
2021-11-13 01:10:10.095061248,3.08,,,,,,,
2021-11-14 03:26:56.792465664,2.31,,,,,,,
2021-11-14 23:41:12.644637440,2.89,,,,,,,
2021-11-16 03:13:16.344197888,2.33,,,,,,,
2021-11-16 23:49:05.088409600,3.28,,,,,,,
2021-11-18 02:56:35.806244352,2.78,,,,,,,
2021-11-19 00:51:48.501983488,2.15,,,,,,,
2021-11-20 00:46:09.280478720,1.82,,,,,,,
2021-11-20 22:42:52.259981056,1.61,,,,,,,
2021-11-22 03:11:05.542092032,2.55,,,,,,,
2021-11-23 03:45:24.421482240,2.67,,,,,,,
2021-11-23 23:15:22.391891456,2.05,,,,,,,
2021-11-25 01:20:02.102175744,2.59,,,,,,,
2021-11-26 03:03:08.065999360,3.2,,,,,,,
2021-11-27 04:46:09.063026176,5.55,,,,,,,
2021-11-28 00:45:57.919182336,3.68,,,,,,,
2021-11-29 01:44:53.211059456,2.47,,,,,,,
2021-11-30 02:58:38.485751808,1.96,,,,,,,
2021-12-01 05:32:18.102294528,3.01,,,,,,,
2021-12-01 23:31:17.943289856,3.69,,,,,,,
2021-12-03 03:27:50.721689088,2.26,,,,,,,
2021-12-04 00:54:18.066839296,3.0,,,,,,,
2021-12-05 04:04:25.666435328,3.92,,,,,,,
2021-12-06 01:17:35.367056128,2.95,,,,,,,
2021-12-07 05:02:36.889863168,4.66,,,,,,,
2021-12-08 00:06:31.325264640,4.43,,,,,,,
2021-12-09 01:51:04.875020288,4.99,,,,,,,
2021-12-10 01:50:02.660770816,4.54,,,,,,,
2021-12-11 06:14:08.175474944,4.01,,,,,,,
2021-12-11 23:38:18.342729984,3.61,,,,,,,
2021-12-13 02:16:00.937019392,4.53,,,,,,,
2021-12-14 00:04:29.150452992,2.96,,,,,,,
2021-12-15 02:33:11.093995008,2.36,,,,,,,
2021-12-16 00:35:00.009350400,2.31,,,,,,,
2021-12-16 22:23:19.386297600,2.42,,,,,,,
2021-12-17 22:15:35.358699520,2.06,,,,,,,
2021-12-19 00:14:00.271278080,1.82,,,,,,,
2021-12-20 05:56:08.642737152,1.6,,,,,,,
2021-12-21 02:46:45.146457856,1.54,,,,,,,
2021-12-21 21:35:36.619696640,2.23,,,,,,,
2021-12-23 00:20:24.712287488,2.64,,,,,,,
2021-12-24 04:57:37.336995072,3.43,,,,,,,
2021-12-24 23:05:38.330870272,3.15,,,,,,,
2021-12-25 23:46:35.278816000,2.66,,,,,,,
2021-12-26 23:13:53.036802816,2.3,,,,,,,
2021-12-28 02:07:12.327522304,3.31,,,,,,,
2021-12-28 21:43:23.905487360,4.12,,,,,,,
2021-12-30 04:15:23.605223936,4.12,,,,,,,
2021-12-31 00:28:11.774514432,2.72,,,,,,,
2021-12-31 22:17:17.701899264,3.46,,,,,,,
2022-01-01 22:49:38.390799104,3.57,,,,,,,
2022-01-03 05:39:02.378803968,3.88,,,,,,,
2022-01-03 22:49:59.576292608,2.84,,,,,,,
2022-01-04 22:14:50.170293504,2.91,,,,,,,
2022-01-05 21:04:41.156682752,2.74,,,,,,,
2022-01-07 02:29:00.728215552,5.09,,,,,,,
2022-01-07 22:11:34.010656256,6.42,,,,,,,
2022-01-09 02:29:16.452317952,6.51,,,,,,,
2022-01-09 22:34:13.795264000,4.47,,,,,,,
2022-01-10 20:00:27.423716608,3.53,,,,,,,
2022-01-12 01:45:29.855685120,3.55,,,,,,,
2022-01-13 04:05:58.618926080,2.45,,,,,,,
2022-01-14 02:10:45.336459264,1.92,,,,,,,
2022-01-14 23:10:30.705341440,1.89,,,,,,,
2022-01-16 02:53:58.902038272,1.52,,,,,,,
2022-01-17 04:46:56.845338368,1.87,,,,,,,
2022-01-18 00:35:19.212814336,1.69,,,,,,,
2022-01-19 00:03:06.823352832,1.64,,,,,,,
2022-01-20 06:02:33.723943680,2.0,,,,,,,
2022-01-21 01:02:18.047548672,1.95,,,,,,,
2022-01-22 04:14:17.895978496,1.96,,,,,,,
2022-01-23 04:38:42.077631488,1.78,,,,,,,
2022-01-24 03:28:36.456431616,1.65,,,,,,,
2022-01-24 22:12:57.108906496,1.82,,,,,,,
2022-01-26 06:13:24.105221376,1.63,,,,,,,
2022-01-27 02:25:25.406863616,2.0,,,,,,,
2022-01-27 23:43:01.863002880,1.81,,,,,,,
2022-01-28 20:47:59.643026944,2.32,,,,,,,
2022-01-30 06:37:13.391708672,1.93,,,,,,,
2022-01-31 02:05:39.330519552,2.28,,,,,,,
2022-02-01 03:53:45.235266560,2.89,,,,,,,
2022-02-01 23:47:37.558620160,2.24,,,,,,,
2022-02-03 02:25:37.094441472,1.73,,,,,,,
2022-02-04 01:21:03.105035776,2.22,,,,,,,
2022-02-05 04:34:56.557467904,2.53,,,,,,,
2022-02-06 00:52:09.044953088,4.27,,,,,,,
2022-02-06 20:42:12.014292992,4.71,,,,,,,
2022-02-08 00:51:52.998123264,3.31,,,,,,,
2022-02-09 04:46:20.671734528,4.41,,,,,,,
2022-02-09 23:19:54.160001536,4.01,,,,,,,
2022-02-10 23:07:53.592910336,3.59,,,,,,,
2022-02-12 02:05:25.095180032,2.56,,,,,,,
2022-02-13 01:00:12.242074112,2.83,,,,,,,
2022-02-14 01:12:07.421887232,3.49,,,,,,,
2022-02-15 04:39:53.854428416,3.76,,,,,,,
2022-02-16 01:52:27.371447040,3.65,,,,,,,
2022-02-16 17:51:12.205640192,4.87,,,,,,,
2022-02-18 03:53:49.175641600,5.19,,,,,,,
2022-02-19 05:07:41.316574464,4.93,,,,,,,
2022-02-20 05:43:39.033443072,4.26,,,,,,,
2022-02-20 20:00:11.838292224,6.21,,,,,,,
2022-02-22 05:43:35.798377472,4.63,,,,,,,
2022-02-23 05:15:55.177999616,3.41,,,,,,,
2022-02-24 05:29:45.352925696,6.58,,,,,,,
2022-02-25 00:50:16.907227904,4.96,,,,,,,
2022-02-26 05:18:13.641489920,3.76,,,,,,,
2022-02-27 03:49:56.618659328,3.2,,,,,,,
2022-02-28 06:51:08.304418560,3.5,,,,,,,
2022-03-01 02:37:29.847705344,4.07,,,,,,,
2022-03-02 02:47:42.438961152,2.53,,,,,,,
2022-03-03 01:46:57.082931456,2.38,,,,,,,
2022-03-04 05:05:30.512229632,3.61,,,,,,,
2022-03-05 03:24:20.633642496,2.76,,,,,,,
2022-03-06 02:42:57.448583936,2.4,,,,,,,
2022-03-07 01:59:10.236852224,2.09,,,,,,,
2022-03-08 04:03:54.083100416,2.49,,,,,,,
2022-03-09 02:45:18.131209472,3.5,,,,,,,
2022-03-10 03:43:16.438544384,3.09,,,,,,,
2022-03-11 02:57:54.900728320,3.79,,,,,,,
2022-03-12 01:16:01.913453056,5.5,,,,,,,
2022-03-13 04:57:00.580728064,3.98,,,,,,,
2022-03-14 04:08:18.949199872,2.95,,,,,,,
2022-03-15 05:20:42.525809664,3.06,,,,,,,
2022-03-15 21:54:42.861313792,3.32,,,,,,,
2022-03-17 03:07:40.122898944,3.86,,,,,,,
2022-03-18 02:59:48.571606784,3.13,,,,,,,
2022-03-19 06:17:40.795755264,2.5,,,,,,,
2022-03-19 22:01:08.254160896,2.31,,,,,,,
2022-03-21 01:59:07.699675136,1.99,,,,,,,
2022-03-22 01:26:07.162302208,2.07,,,,,,,
2022-03-23 05:45:38.491278848,2.51,,,,,,,
2022-03-23 23:42:38.224286720,1.78,,,,,,,
2022-03-25 02:00:14.291294464,1.23,,,,,,,
2022-03-25 23:23:18.870082304,1.12,,,,,,,
2022-03-27 03:37:35.943533312,1.35,,,,,,,
2022-03-28 01:33:20.180180224,1.24,,,,,,,
2022-03-29 03:46:58.915508224,1.44,,,,,,,
2022-03-29 23:16:22.394594304,1.13,,,,,,,
2022-03-30 23:31:18.357394944,1.3,,,,,,,
2022-04-01 00:58:47.249212160,2.11,,,,,,,
2022-04-02 03:48:12.619009792,1.44,,,,,,,
2022-04-03 01:11:48.223722240,1.07,,,,,,,
2022-04-03 23:05:38.833745664,1.24,,,,,,,
2022-04-05 00:21:17.041272320,1.96,,,,,,,
2022-04-06 02:47:13.410418688,1.84,,,,,,,
2022-04-07 02:20:35.191879936,3.43,,,,,,,
2022-04-07 22:46:22.246620416,3.24,,,,,,,
2022-04-09 01:22:44.349545216,2.69,,,,,,,
2022-04-10 00:20:06.300107776,2.08,,,,,,,
2022-04-11 06:05:04.743808512,3.36,,,,,,,
2022-04-11 23:17:03.845437952,2.56,,,,,,,
2022-04-13 00:40:34.436342784,1.93,,,,,,,
2022-04-14 00:02:00.831640576,1.43,,,,,,,
2022-04-15 04:48:32.011327488,1.71,,,,,,,
2022-04-15 23:15:06.262479104,1.94,,,,,,,
2022-04-17 01:52:43.631896064,2.34,,,,,,,
2022-04-17 22:17:14.093939968,1.79,,,,,,,
2022-04-19 03:36:02.325250304,2.0,,,,,,,
2022-04-19 22:15:52.821364992,1.97,,,,,,,
2022-04-21 02:56:18.624471296,1.36,,,,,,,
2022-04-21 23:03:02.160822272,1.87,,,,,,,
2022-04-22 22:44:54.407469824,2.47,,,,,,,
2022-04-23 20:58:57.699363072,1.94,,,,,,,
2022-04-25 02:02:10.032921600,1.19,,,,,,,
2022-04-25 23:07:23.737514240,1.0,,,,,,,
2022-04-26 21:14:49.707210496,1.26,,,,,,,
2022-04-27 21:56:08.305353472,1.08,,,,,,,
2022-04-29 00:13:31.182600960,0.94,,,,,,,
2022-04-30 00:47:12.555737856,1.06,,,,,,,
2022-04-30 22:54:07.799240192,1.41,,,,,,,
2022-05-01 21:46:15.596083200,1.42,,,,,,,
2022-05-02 22:42:41.312309248,1.29,,,,,,,
2022-05-04 02:19:38.382606336,0.95,,,,,,,
2022-05-04 20:33:44.499770880,0.89,,,,,,,
2022-05-05 22:04:19.598573312,1.07,,,,,,,
2022-05-06 21:45:43.661678080,1.01,,,,,,,
2022-05-08 03:48:59.032487936,1.14,,,,,,,
2022-05-09 00:29:34.521901824,1.08,,,,,,,
2022-05-10 02:10:38.497867264,2.38,,,,,,,
2022-05-10 23:40:22.621700608,2.35,,,,,,,
2022-05-12 02:06:32.108145408,2.29,,,,,,,
2022-05-13 00:14:50.699644928,1.87,,,,,,,
2022-05-14 05:23:56.066432000,1.83,,,,,,,
2022-05-15 01:29:12.978499072,1.23,,,,,,,
2022-05-16 01:30:48.057110016,1.7,,,,,,,
2022-05-16 21:46:39.195256320,2.05,,,,,,,
2022-05-18 04:25:23.179528960,3.3,,,,,,,
2022-05-19 01:40:08.334846464,2.53,,,,,,,
2022-05-20 00:49:56.039292672,2.02,,,,,,,
2022-05-20 22:50:48.077768960,1.93,,,,,,,
2022-05-22 02:26:54.869786880,1.35,,,,,,,
2022-05-23 01:39:36.491569152,1.37,,,,,,,
2022-05-24 03:08:48.228251648,1.78,,,,,,,
2022-05-25 00:45:45.009403904,1.65,,,,,,,
2022-05-26 00:46:18.500209664,2.21,,,,,,,
2022-05-27 02:44:35.089776640,2.0,,,,,,,
2022-05-28 01:18:20.248850688,1.97,,,,,,,
2022-05-29 01:36:50.549539584,1.44,,,,,,,
2022-05-29 22:35:13.097117440,1.42,,,,,,,
2022-05-31 03:09:33.184936448,1.11,,,,,,,
2022-05-31 23:27:24.529884672,0.9,,,,,,,
2022-06-02 01:39:33.227660032,1.4,,,,,,,
2022-06-02 23:42:43.317336320,1.09,,,,,,,
2022-06-04 02:05:45.185277184,1.01,,,,,,,
2022-06-04 22:12:04.759339520,0.96,,,,,,,
2022-06-06 01:45:05.742847744,1.18,,,,,,,
2022-06-06 23:33:50.667252480,1.31,,,,,,,
2022-06-08 00:12:41.121682176,1.81,,,,,,,
2022-06-08 19:52:08.421766912,2.22,,,,,,,
2022-06-10 02:50:45.853646080,2.74,,,,,,,
2022-06-10 23:18:52.428875520,3.08,,,,,,,
2022-06-12 00:58:17.435761152,2.23,,,,,,,
2022-06-12 20:59:32.769272320,2.2,,,,,,,
2022-06-14 02:49:35.698045952,1.83,,,,,,,
2022-06-15 00:33:12.787104256,1.52,,,,,,,
2022-06-16 01:11:29.656504320,1.37,,,,,,,
2022-06-16 22:24:48.065329920,1.5,,,,,,,
2022-06-18 00:39:34.355794688,1.7,,,,,,,
2022-06-19 04:49:36.738957056,2.6,,,,,,,
2022-06-20 06:40:33.775429888,2.63,,,,,,,
2022-06-21 04:05:29.569851904,1.47,,,,,,,
2022-06-22 01:29:45.175234816,1.2,,,,,,,
2022-06-23 04:07:30.529731328,1.33,,,,,,,
2022-06-24 03:05:50.774941696,1.39,,,,,,,
2022-06-25 04:42:30.195489536,2.26,,,,,,,
2022-06-26 02:19:07.364839424,2.33,,,,,,,
2022-06-27 03:50:39.154130432,2.32,,,,,,,
2022-06-28 00:46:37.914644480,2.03,,,,,,,
2022-06-29 04:22:51.580161792,2.93,,,,,,,
2022-06-30 02:08:38.672359936,2.19,,,,,,,
2022-07-01 03:53:42.547126016,1.34,,,,,,,
2022-07-01 22:25:04.118210560,1.17,,,,,,,
2022-07-03 04:26:29.152341248,1.39,,,,,,,
2022-07-04 02:42:04.557065472,1.48,,,,,,,
2022-07-05 05:38:59.990257408,1.33,,,,,,,
2022-07-05 21:39:05.886170368,1.47,,,,,,,
2022-07-07 03:33:37.885015552,1.36,,,,,,,
2022-07-08 00:54:41.387335424,1.32,,,,,,,
2022-07-09 05:53:33.963426048,1.26,,,,,,,
2022-07-09 23:05:17.231924224,1.16,,,,,,,
2022-07-11 02:03:26.065220608,1.11,,,,,,,
2022-07-12 00:42:18.753233664,1.07,,,,,,,
2022-07-13 04:12:21.325543424,1.46,,,,,,,
2022-07-14 01:17:06.033152768,1.35,,,,,,,
2022-07-15 01:55:44.586240512,1.27,,,,,,,
2022-07-16 01:29:02.567699712,1.14,,,,,,,
2022-07-17 02:09:50.331658240,1.06,,,,,,,
2022-07-18 03:18:02.166192640,1.35,,,,,,,
2022-07-19 03:06:25.528305152,1.34,,,,,,,
2022-07-20 02:54:50.224455168,1.51,,,,,,,
2022-07-21 00:39:22.732307456,1.64,,,,,,,
2022-07-22 03:04:29.546998272,1.1,,,,,,,
2022-07-23 03:00:53.434463488,1.14,,,,,,,
2022-07-24 04:15:01.037180928,1.5,,,,,,,
2022-07-24 23:36:05.238798592,1.8,,,,,,,
2022-07-26 03:30:57.781196800,1.55,,,,,,,
2022-07-27 03:10:06.809795328,1.19,,,,,,,
2022-07-28 04:16:43.384009216,0.94,,,,,,,
2022-07-28 22:51:35.299942912,0.88,,,,,,,
2022-07-30 02:28:50.173922816,1.02,,,,,,,
2022-07-31 02:37:34.037904640,1.08,,,,,,,
2022-08-01 05:25:17.871955200,1.15,,,,,,,
2022-08-01 23:16:04.986748928,1.38,,,,,,,
2022-08-03 02:35:43.097644288,1.54,,,,,,,
2022-08-04 00:02:48.697378560,1.53,,,,,,,
2022-08-05 04:37:59.607077376,1.68,,,,,,,
2022-08-06 00:45:24.626190848,1.53,,,,,,,
2022-08-07 00:59:03.156513024,1.73,,,,,,,
2022-08-07 23:57:42.611736320,1.14,,,,,,,
2022-08-09 00:09:27.326567936,1.19,,,,,,,
2022-08-10 01:44:27.434061824,1.42,,,,,,,
2022-08-11 01:13:20.017285376,1.21,,,,,,,
2022-08-12 00:37:17.967811072,0.94,,,,,,,
2022-08-12 22:22:47.181273856,0.94,,,,,,,
2022-08-14 00:45:29.369884160,1.04,,,,,,,
2022-08-15 02:13:25.170548992,0.96,,,,,,,
2022-08-16 02:38:45.065303552,1.68,,,,,,,
2022-08-16 20:43:19.628497152,2.23,,,,,,,
2022-08-18 00:38:14.833601536,1.55,,,,,,,
2022-08-19 00:59:22.727307264,1.6,,,,,,,
2022-08-20 04:20:42.638593024,2.33,,,,,,,
2022-08-20 22:10:30.901174784,1.95,,,,,,,
2022-08-21 23:23:43.821177856,1.44,,,,,,,
2022-08-22 23:05:46.644894208,1.32,,,,,,,
2022-08-24 03:04:20.832720640,1.24,,,,,,,
2022-08-24 22:23:26.180593408,1.49,,,,,,,
2022-08-26 00:48:33.069899520,1.61,,,,,,,
2022-08-26 21:28:25.142182912,1.27,,,,,,,
2022-08-28 04:15:54.132764160,1.26,,,,,,,
2022-08-28 22:36:53.411491584,1.09,,,,,,,
2022-08-30 02:10:54.230021632,1.15,,,,,,,
2022-08-30 21:35:47.567326720,1.05,,,,,,,
2022-08-31 22:17:16.288179968,1.02,,,,,,,
2022-09-01 22:31:24.664372224,0.92,,,,,,,
2022-09-03 00:53:25.946334208,1.28,,,,,,,
2022-09-04 01:22:50.767778304,1.49,,,,,,,
2022-09-04 23:48:30.451745536,2.43,,,,,,,
2022-09-06 00:46:20.933985536,2.73,,,,,,,
2022-09-07 04:21:13.466397184,2.49,,,,,,,
2022-09-08 02:51:19.570183680,2.12,,,,,,,
2022-09-09 01:43:15.527123968,1.71,,,,,,,
2022-09-10 01:33:48.481996544,1.7,,,,,,,
2022-09-11 03:51:41.884732160,1.21,,,,,,,
2022-09-12 04:51:00.388088832,1.43,,,,,,,
2022-09-13 01:12:39.079952384,1.59,,,,,,,
2022-09-14 01:38:01.560753152,1.76,,,,,,,
2022-09-15 02:07:44.582084864,1.62,,,,,,,
2022-09-16 06:28:08.743623424,1.42,,,,,,,
2022-09-17 02:43:45.953525504,1.51,,,,,,,
2022-09-18 04:12:28.740387584,1.4,,,,,,,
2022-09-19 00:51:14.656215040,1.24,,,,,,,
2022-09-20 05:21:00.490581760,1.27,,,,,,,
2022-09-21 01:53:29.449148928,1.06,,,,,,,
2022-09-22 03:26:48.914611712,1.56,,,,,,,
2022-09-22 23:09:42.097072128,1.3,,,,,,,
2022-09-24 01:43:44.778531840,1.49,,,,,,,
2022-09-25 00:13:30.973395200,1.71,,,,,,,
2022-09-26 04:06:19.560315648,1.91,,,,,,,
2022-09-27 01:33:10.982359808,2.85,,,,,,,
2022-09-27 22:55:16.092612608,3.03,,,,,,,
2022-09-28 23:38:10.271438848,2.58,,,,,,,
2022-09-30 03:18:44.218283520,2.12,,,,,,,
2022-10-01 03:05:41.777733888,2.66,,,,,,,
2022-10-02 00:51:28.001420544,2.83,,,,,,,
2022-10-02 22:21:25.764974592,2.31,,,,,,,
2022-10-04 00:44:28.727380992,1.84,,,,,,,
2022-10-05 02:13:32.321531904,2.36,,,,,,,
2022-10-06 00:51:24.416506368,2.74,,,,,,,
2022-10-06 23:58:39.423278848,3.02,,,,,,,
2022-10-07 22:17:36.626547456,2.8,,,,,,,
2022-10-09 03:43:13.320930048,2.05,,,,,,,
2022-10-10 01:54:26.511402240,2.07,,,,,,,
2022-10-11 03:40:01.990081536,2.19,,,,,,,
2022-10-12 00:14:33.261466624,1.88,,,,,,,
2022-10-13 02:37:42.472271104,1.53,,,,,,,
2022-10-14 04:16:27.282873088,1.63,,,,,,,
2022-10-15 05:56:38.241191936,3.03,,,,,,,
2022-10-16 03:26:52.317640448,3.02,,,,,,,
2022-10-17 05:25:15.299392000,2.93,,,,,,,
2022-10-18 01:38:47.834792704,1.88,,,,,,,
2022-10-19 06:16:46.152822016,2.68,,,,,,,
2022-10-20 02:38:08.591612416,2.0,,,,,,,
2022-10-21 04:19:14.390966016,3.01,,,,,,,
2022-10-22 01:13:12.235540736,2.68,,,,,,,
2022-10-23 06:07:08.066091264,2.74,,,,,,,
2022-10-24 04:23:45.023552256,2.38,,,,,,,
2022-10-25 04:55:28.384669696,1.68,,,,,,,
2022-10-26 00:31:10.085993472,2.11,,,,,,,
2022-10-27 03:48:26.724932864,2.81,,,,,,,
2022-10-28 03:48:55.697669888,2.38,,,,,,,
2022-10-29 05:43:26.286378752,2.57,,,,,,,
2022-10-30 01:06:45.225497088,2.42,,,,,,,
2022-10-31 02:09:20.540619264,2.38,,,,,,,
2022-11-01 03:41:27.489010688,3.33,,,,,,,
2022-11-02 04:48:43.228110848,3.61,,,,,,,
2022-11-03 03:34:02.621966848,4.19,,,,,,,
2022-11-04 00:45:55.179908352,3.99,,,,,,,
2022-11-05 04:19:53.743740160,2.68,,,,,,,
2022-11-06 03:04:12.553707008,3.04,,,,,,,
2022-11-07 04:28:50.185423104,4.71,,,,,,,
2022-11-08 02:57:51.452465920,4.08,,,,,,,
2022-11-09 03:21:21.294649856,3.81,,,,,,,
2022-11-09 23:57:42.329816064,2.95,,,,,,,
2022-11-11 03:58:01.535215872,3.23,,,,,,,
2022-11-12 02:40:51.978427904,2.9,,,,,,,
